City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time,Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Fare Amount,Fare Currency
Seattle,uberX,COMPLETED,2017-07-28 17:37:03 +0000 UTC,2017-07-28 17:39:45 +0000 UTC,47.6116689,-122.3417593,"1932 2nd Ave, Seattle, WA 98101, US",2017-07-28 17:45:22 +0000 UTC,47.6027967,-122.3376618,"801 Alaskan Way, Seattle, Washington 98104, US",0.81,3.49,USD
Seattle,uberX,COMPLETED,2017-07-27 05:27:16 +0000 UTC,2017-07-27 05:31:16 +0000 UTC,47.6121756155,-122.334434772,"600 Pine St, Seattle, WA 98101, US",2017-07-27 05:36:43 +0000 UTC,47.6118091348,-122.347477856,"2226 Elliott Ave, Seattle, Washington 98121, US",1.02,3.33,USD
Seattle,uberX,COMPLETED,2017-07-27 02:00:00 +0000 UTC,2017-07-27 02:08:35 +0000 UTC,47.6119603043,-122.347956143,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-07-27 02:17:39 +0000 UTC,47.6137960268,-122.3323025,"911 Pine St, Seattle, WA 98101, US",0.97,3.89,USD
Seattle,uberX,COMPLETED,2017-07-26 06:14:04 +0000 UTC,2017-07-26 06:17:40 +0000 UTC,47.6178075,-122.3447795,"500 Wall St, Seattle, WA 98121, USA",2017-07-26 06:20:56 +0000 UTC,47.6118603,-122.3475208,"2226 Elliott Ave, Seattle, Washington 98121, US",0.58,2.79,USD
Seattle,uberX,COMPLETED,2017-07-26 01:28:21 +0000 UTC,2017-07-26 01:32:22 +0000 UTC,47.6115666,-122.3470989,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-07-26 01:47:35 +0000 UTC,47.6178206,-122.3449893,"500 Wall St, Seattle, WA 98121, USA",0.66,3.87,USD
Seattle,uberX,COMPLETED,2017-07-24 02:25:26 +0000 UTC,2017-07-24 02:28:36 +0000 UTC,47.6220773,-122.3482287,"325 5th Ave N, Seattle, WA 98109, USA",2017-07-24 02:36:08 +0000 UTC,47.6120072,-122.332779,"700 Pike St, Seattle, WA 98101, US",1.27,6.45,USD
Seattle,uberX,COMPLETED,2017-07-22 19:57:18 +0000 UTC,2017-07-22 20:04:16 +0000 UTC,47.675186,-122.2073247,"1 Kirkland Ave, Kirkland, WA 98033, USA",2017-07-22 20:20:25 +0000 UTC,47.6163032,-122.2018531,"401 Bellevue Way NE, Bellevue, WA 98004, US",4.33,13.66,USD
Seattle,uberX,COMPLETED,2017-07-22 17:18:21 +0000 UTC,2017-07-22 17:21:54 +0000 UTC,47.61157,-122.3473046,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-07-22 17:38:31 +0000 UTC,47.6747986,-122.2078748,"1 Kirkland Ave, Kirkland, Washington 98033, US",11.24,26.92,USD
Seattle,uberX,COMPLETED,2017-07-21 01:19:51 +0000 UTC,2017-07-21 01:25:40 +0000 UTC,47.6117415558,-122.347478995,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-07-21 01:35:06 +0000 UTC,47.6139889984,-122.336888909,"1700 7th Ave Ste 116, Seattle, WA 98101, US",0.73,0.35000000000000003,USD
Seattle,uberX,COMPLETED,2017-07-19 04:03:44 +0000 UTC,2017-07-19 04:06:01 +0000 UTC,47.6115565,-122.3368554,"400 Pine St Spc 2111, Seattle, WA 98101, US",2017-07-19 04:12:06 +0000 UTC,47.6119415,-122.3476675,"2226 Elliott Ave, Seattle, Washington 98121, US",1.01,6.37,USD
Seattle,uberXL,COMPLETED,2017-07-17 05:40:52 +0000 UTC,2017-07-17 05:48:53 +0000 UTC,47.611815,-122.3474076,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-07-17 05:55:03 +0000 UTC,47.6118202,-122.3368416,"4th Ave and Pine St, Seattle, WA 98101, US",0.73,10.1,USD
Seattle,uberX,COMPLETED,2017-07-16 17:47:39 +0000 UTC,2017-07-16 17:50:55 +0000 UTC,47.6117451385,-122.347162284,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-07-16 18:04:14 +0000 UTC,47.6584536955,-122.31321984,"4214 University Way NE, Seattle, WA 98105, US",5.05,12.22,USD
Seattle,uberX,COMPLETED,2017-07-15 06:24:07 +0000 UTC,2017-07-15 06:25:40 +0000 UTC,47.6249740085,-122.347560279,"500 Mercer St, Seattle, WA 98109, USA",2017-07-15 06:30:47 +0000 UTC,47.6117639349,-122.347244084,"2226 Elliott Ave, Seattle, Washington 98121, US",1.31,6.42,USD
Seattle,uberX,COMPLETED,2017-07-15 04:27:33 +0000 UTC,2017-07-15 04:30:18 +0000 UTC,47.614973735,-122.3548221,"2801 Alaskan Way Suite 105, Seattle, WA 98121, USA",2017-07-15 04:39:30 +0000 UTC,47.6179974551,-122.348405447,"2720 4th Ave #116, Seattle, WA 98121, USA",2.09,8.57,USD
Seattle,uberPOOL: MATCHED,COMPLETED,2017-07-14 01:39:26 +0000 UTC,2017-07-14 01:47:03 +0000 UTC,47.611906,-122.3478308,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-07-14 01:58:10 +0000 UTC,47.6185008,-122.3416035,,0.92,5.18,USD
Seattle,uberPOOL,COMPLETED,2017-07-11 04:05:09 +0000 UTC,2017-07-11 04:08:55 +0000 UTC,47.6117153108,-122.347119404,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-07-11 04:14:16 +0000 UTC,47.6190738936,-122.346316958,"100 Taylor Ave N, Seattle, WA 98109, USA",1.02,4.24,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-07-09 22:47:10 +0000 UTC,2017-07-09 22:47:16 +0000 UTC,47.6120885,-122.3473179,,2017-07-09 23:16:55 +0000 UTC,47.6120885,-122.3473179,,0.60,16,USD
Seattle,uberX,COMPLETED,2017-07-05 04:57:40 +0000 UTC,2017-07-05 04:59:07 +0000 UTC,47.6118827064,-122.347748918,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-07-05 05:12:13 +0000 UTC,47.625617462,-122.334386084,"800 Fairview Ave N, Seattle, Washington 98109, US",1.57,7.18,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-07-03 02:00:49 +0000 UTC,2017-07-03 02:00:55 +0000 UTC,47.6120885,-122.3473179,,2017-07-03 02:17:20 +0000 UTC,47.6120885,-122.3473179,,0.60,22.61,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-06-30 03:59:05 +0000 UTC,2017-06-30 04:00:40 +0000 UTC,47.6120885,-122.3473179,,2017-06-30 04:32:05 +0000 UTC,47.6120885,-122.3473179,,4.13,25.79,USD
Seattle,UberEATS Marketplace,CANCELED,2017-06-30 03:58:10 +0000 UTC,2017-06-30 03:58:18 +0000 UTC,47.6128184,-122.3501107,,2017-06-30 03:58:18 +0000 UTC,47.6128184,-122.3501107,,0.00,0,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-06-27 03:07:32 +0000 UTC,2017-06-27 03:07:56 +0000 UTC,47.6120885,-122.3473179,,2017-06-27 03:40:32 +0000 UTC,47.6120885,-122.3473179,,0.60,16,USD
Seattle,uberX,COMPLETED,2017-06-24 02:55:02 +0000 UTC,2017-06-24 02:59:03 +0000 UTC,47.597531465,-122.326261072,"522 6th Ave S, Seattle, WA 98104, USA",2017-06-24 03:07:54 +0000 UTC,47.6118373406,-122.347563537,"2226 Elliott Ave, Seattle, Washington 98121, US",2.10,4.34,USD
Seattle,uberX,COMPLETED,2017-06-24 02:37:11 +0000 UTC,2017-06-24 02:43:22 +0000 UTC,47.6118584391,-122.347655355,"2226 Elliott Ave, Seattle, WA 98121, USA",2017-06-24 02:52:08 +0000 UTC,47.5977880342,-122.326397374,"522 6th Ave S, Seattle, WA 98104, USA",1.82,3.27,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-06-24 02:25:22 +0000 UTC,2017-06-24 02:25:34 +0000 UTC,47.6120885,-122.3473179,,2017-06-24 03:14:07 +0000 UTC,47.6120885,-122.3473179,,4.98,83.83,USD
Seattle,uberX,COMPLETED,2017-06-16 04:14:53 +0000 UTC,2017-06-16 04:20:42 +0000 UTC,47.611774751,-122.347051548,"2226 Elliott Ave, Seattle, WA 98121, USA",2017-06-16 04:22:39 +0000 UTC,47.6107694355,-122.342153587,"110 Stewart St, Seattle, WA 98101, US",0.29,4.8,USD
Seattle,uberX,CANCELED,2017-06-16 00:26:27 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,47.6126556052,-122.350818794,,1970-01-01 00:00:00 +0000 UTC,47.6133125369,-122.350444794,"600 Pine St, Seattle, WA 98101, USA",0.00,5,USD
Seattle,uberX,COMPLETED,2017-06-12 05:40:51 +0000 UTC,2017-06-12 05:44:00 +0000 UTC,47.6175730589,-122.345026249,"500 Wall St, Seattle, WA 98121, US",2017-06-12 05:47:43 +0000 UTC,47.6117749606,-122.3469311,"2226 Elliott Ave, Seattle, WA 98121, US",0.59,5.41,USD
Seattle,uberX,COMPLETED,2017-06-10 20:53:36 +0000 UTC,2017-06-10 20:58:48 +0000 UTC,47.6119079292,-122.347840234,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-06-10 21:07:04 +0000 UTC,47.6192279332,-122.346315124,"100 Taylor Ave N, Seattle, WA 98109, USA",0.93,5.65,USD
Seattle,uberPOOL,CANCELED,2017-06-05 00:45:33 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,47.6089439841,-122.339751858,,1970-01-01 00:00:00 +0000 UTC,47.6089608743,-122.339711706,"100 Taylor Ave N, Seattle, WA 98109, USA",0.00,0,USD
Seattle,uberPOOL,COMPLETED,2017-06-03 21:42:34 +0000 UTC,2017-06-03 21:46:53 +0000 UTC,47.6119518377,-122.347991787,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-06-03 21:51:45 +0000 UTC,47.6190801534,-122.346316883,"100 Taylor Ave N, Seattle, WA 98109, USA",1.43,5.14,USD
Seattle,uberX,COMPLETED,2017-06-02 08:06:20 +0000 UTC,2017-06-02 08:08:58 +0000 UTC,47.6177262267,-122.344819213,"500 Wall St, Seattle, WA 98121, USA",2017-06-02 08:12:52 +0000 UTC,47.6117521477,-122.347192787,"2226 Elliott Ave, Seattle, Washington 98121, US",0.59,5.19,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-06-01 04:07:40 +0000 UTC,2017-06-01 04:08:02 +0000 UTC,47.6120885,-122.3473179,,2017-06-01 04:47:10 +0000 UTC,47.6120885,-122.3473179,,0.49,17.09,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-05-29 19:09:35 +0000 UTC,2017-05-29 19:09:51 +0000 UTC,47.6120885,-122.3473179,,2017-05-29 19:43:20 +0000 UTC,47.6120885,-122.3473179,,1.61,32.13,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-05-29 19:07:47 +0000 UTC,2017-05-29 19:08:44 +0000 UTC,47.6120885,-122.3473179,,2017-05-29 19:53:02 +0000 UTC,47.6120885,-122.3473179,,1.72,13.9,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-05-26 04:57:20 +0000 UTC,2017-05-26 04:57:50 +0000 UTC,47.6120885,-122.3473179,,2017-05-26 05:41:50 +0000 UTC,47.6120885,-122.3473179,,5.94,16.05,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-05-25 05:59:28 +0000 UTC,2017-05-25 05:59:48 +0000 UTC,47.6120885,-122.3473179,,2017-05-25 06:24:28 +0000 UTC,47.6120885,-122.3473179,,4.42,16.81,USD
Seattle,uberX,COMPLETED,2017-05-20 06:19:51 +0000 UTC,2017-05-20 06:23:17 +0000 UTC,47.618952,-122.346318409,"100 Taylor Ave N, Seattle, WA 98109, USA",2017-05-20 06:29:42 +0000 UTC,47.6117326738,-122.346981804,"2226 Elliott Ave, Seattle, Washington 98121, US",1.33,5.25,USD
Seattle,uberPOOL: MATCHED,COMPLETED,2017-05-20 05:03:55 +0000 UTC,2017-05-20 05:11:27 +0000 UTC,47.6079617764,-122.337701584,"1401 2nd Ave, Seattle, WA 98101, USA",2017-05-20 05:26:45 +0000 UTC,47.6190778221,-122.346316911,"100 Taylor Ave N, Seattle, WA 98109, USA",1.92,4.42,USD
Seattle,,UNFULFILLED,2017-05-20 04:43:00 +0000 UTC,2017-05-20 04:54:40 +0000 UTC,47.619229,-122.3457848,,2017-05-20 04:54:40 +0000 UTC,47.619229,-122.3457848,,0.00,0,
Seattle,uberPOOL: MATCHED,COMPLETED,2017-05-20 04:30:30 +0000 UTC,2017-05-20 04:40:12 +0000 UTC,47.612114721,-122.348163994,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-05-20 04:48:04 +0000 UTC,47.6081877994,-122.338212999,"1401 2nd Ave, Seattle, WA 98101, US",1.28,3.99,USD
Seattle,UberEATS Marketplace,CANCELED,2017-05-20 04:29:33 +0000 UTC,2017-05-20 04:36:45 +0000 UTC,47.619229,-122.3457848,,2017-05-20 04:36:45 +0000 UTC,47.619229,-122.3457848,,0.00,0,USD
Seattle,uberPOOL: MATCHED,COMPLETED,2017-05-16 02:20:33 +0000 UTC,2017-05-16 02:23:19 +0000 UTC,47.6245287179,-122.347337365,"500 Mercer St, Seattle, WA 98109, United States",2017-05-16 02:37:17 +0000 UTC,47.6117539223,-122.34720051,"2226 Elliott Ave, Seattle, Washington 98121, US",2.61,7.68,USD
Seattle,UberEATS Marketplace,CANCELED,2017-05-15 02:54:27 +0000 UTC,2017-05-15 02:54:39 +0000 UTC,47.6118686,-122.3475822,,2017-05-15 02:54:39 +0000 UTC,47.6118686,-122.3475822,,0.00,0,USD
Seattle,uberPOOL,COMPLETED,2017-05-14 08:19:09 +0000 UTC,2017-05-14 08:21:48 +0000 UTC,47.6176955007,-122.344858595,"500 Wall St, Seattle, WA 98121, US",2017-05-14 08:25:46 +0000 UTC,47.6118008607,-122.346986169,"2226 Elliott Ave, Seattle, Washington 98121, US",0.60,5.8,USD
Seattle,uberX,COMPLETED,2017-05-13 21:54:49 +0000 UTC,2017-05-13 22:00:14 +0000 UTC,47.6120757819,-122.348128515,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-05-13 22:09:07 +0000 UTC,47.6037394902,-122.335572028,"815 1st Ave, Seattle, WA 98104, USA",0.90,6.8100000000000005,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-05-12 00:00:09 +0000 UTC,2017-05-12 00:00:30 +0000 UTC,47.6118686,-122.3475822,,2017-05-12 00:50:39 +0000 UTC,47.6118686,-122.3475822,,1.12,12.93,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-05-10 18:23:04 +0000 UTC,2017-05-10 18:23:13 +0000 UTC,47.6118686,-122.3475822,,2017-05-10 18:49:05 +0000 UTC,47.6118686,-122.3475822,,0.62,14.9,USD
Seattle,uberX,COMPLETED,2017-05-10 15:23:12 +0000 UTC,2017-05-10 15:29:21 +0000 UTC,47.6189832,-122.3463964,"100 Taylor Ave N, Seattle, WA 98109, USA",2017-05-10 15:33:53 +0000 UTC,47.6117837,-122.3475802,"2226 Elliott Ave, Seattle, Washington 98121, US",1.03,5.82,USD
Seattle,uberX,COMPLETED,2017-05-10 05:49:53 +0000 UTC,2017-05-10 05:53:45 +0000 UTC,47.6119288715,-122.34791392,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-05-10 05:58:18 +0000 UTC,47.6177227198,-122.344823708,"500 Wall St, Seattle, WA 98121, USA",0.70,5.04,USD
Seattle,uberX,COMPLETED,2017-05-08 04:28:03 +0000 UTC,2017-05-08 04:31:55 +0000 UTC,47.6588274,-122.3132435,"4214 University Way NE, Seattle, WA 98105, US",2017-05-08 04:44:36 +0000 UTC,47.6200932,-122.3491121,"400 Broad St, Seattle, WA 98109, US",4.46,12.23,USD
Seattle,uberX,COMPLETED,2017-05-08 01:02:51 +0000 UTC,2017-05-08 01:07:19 +0000 UTC,47.6104099,-122.3433633,"Pike Place Market, Seattle, WA, USA",2017-05-08 01:16:39 +0000 UTC,47.6296304,-122.3598303,"211 Highland Dr, Seattle, WA 98109, US",1.85,8.05,USD
Seattle,uberX,COMPLETED,2017-05-04 01:29:25 +0000 UTC,2017-05-04 01:35:43 +0000 UTC,47.6118081,-122.347385,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-05-04 01:39:29 +0000 UTC,47.6141905,-122.3361317,"1700 7th Ave Ste 116, Seattle, WA 98101, US",0.72,9.7,USD
Seattle,uberX,COMPLETED,2017-04-30 02:25:05 +0000 UTC,2017-04-30 02:27:47 +0000 UTC,47.6119093,-122.3478032,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-04-30 02:33:26 +0000 UTC,47.6177664,-122.3448119,"500 Wall St, Seattle, WA 98121, USA",0.70,5.58,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-04-29 06:15:02 +0000 UTC,2017-04-29 06:17:09 +0000 UTC,47.6118686,-122.3475822,,2017-04-29 06:51:32 +0000 UTC,47.6118686,-122.3475822,,3.09,15.5,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-04-28 04:48:11 +0000 UTC,2017-04-28 04:48:42 +0000 UTC,47.6118686,-122.3475822,,2017-04-28 05:40:56 +0000 UTC,47.6118686,-122.3475822,,1.42,20.75,USD
Seattle,uberX,COMPLETED,2017-04-24 06:44:17 +0000 UTC,2017-04-24 06:48:17 +0000 UTC,47.619298473,-122.344919527,"566 Denny Way, Seattle, WA 98109, USA",2017-04-24 06:51:53 +0000 UTC,47.6117304946,-122.34699388,"2226 Elliott Ave, Seattle, Washington 98121, US",0.97,5.29,USD
Seattle,uberX,COMPLETED,2017-04-24 06:32:32 +0000 UTC,2017-04-24 06:35:19 +0000 UTC,47.6117562689,-122.347046603,"2226 Elliott Ave, Seattle, WA 98121, USA",2017-04-24 06:39:41 +0000 UTC,47.6190434536,-122.345463596,"566 Denny Way, Seattle, WA 98109, USA",0.77,5.42,USD
Seattle,uberX,COMPLETED,2017-04-24 01:46:12 +0000 UTC,2017-04-24 01:49:55 +0000 UTC,47.6118028,-122.3474333,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-04-24 01:55:15 +0000 UTC,47.617874,-122.3449568,"500 Wall St, Seattle, WA 98121, USA",0.67,5.04,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-04-23 23:57:10 +0000 UTC,2017-04-23 23:57:26 +0000 UTC,47.6213144,-122.3333541,,2017-04-24 01:00:40 +0000 UTC,47.6213144,-122.3333541,,2.10,38.39,USD
Seattle,uberPOOL: MATCHED,COMPLETED,2017-04-23 22:46:53 +0000 UTC,2017-04-23 22:49:01 +0000 UTC,47.6307735499,-122.144789184,"2245 148th Ave NE, Bellevue, WA 98007, US",2017-04-23 23:23:40 +0000 UTC,47.6119840472,-122.347972635,"2226 Elliott Ave, Seattle, Washington 98121, US",13.28,20.69,USD
Seattle,uberPOOL: MATCHED,COMPLETED,2017-04-23 20:30:28 +0000 UTC,2017-04-23 20:38:02 +0000 UTC,47.616179525,-122.343227808,"588 Bell St, Seattle, WA 98121, US",2017-04-23 21:05:13 +0000 UTC,47.6306769066,-122.144787759,"2245 148th Ave NE, Bellevue, WA 98007, US",13.38,18.52,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-04-20 05:16:13 +0000 UTC,2017-04-20 05:16:50 +0000 UTC,47.6120555,-122.3473374,,2017-04-20 06:03:58 +0000 UTC,47.6120555,-122.3473374,,5.94,8.34,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-04-16 04:25:44 +0000 UTC,2017-04-16 04:26:33 +0000 UTC,47.6120555,-122.3473374,,2017-04-16 05:07:44 +0000 UTC,47.6120555,-122.3473374,,4.14,74.05,USD
Seattle,UberEATS Marketplace,CANCELED,2017-04-16 04:20:45 +0000 UTC,2017-04-16 04:21:14 +0000 UTC,47.6120555,-122.3473374,,2017-04-16 04:21:14 +0000 UTC,47.6120555,-122.3473374,,0.00,0,USD
Seattle,uberX,COMPLETED,2017-04-15 07:51:02 +0000 UTC,2017-04-15 07:54:12 +0000 UTC,47.629619,-122.3596262,202-222 W Highland Dr (near Kerry Park),2017-04-15 08:01:15 +0000 UTC,47.6117473,-122.3473911,"2226 Elliott Ave, Seattle, Washington 98121, US",2.34,8.48,USD
Seattle,uberX,COMPLETED,2017-04-15 07:27:11 +0000 UTC,2017-04-15 07:29:17 +0000 UTC,47.6213339,-122.3331102,301 Minor Ave N (near 301 Minor Ave N),2017-04-15 07:36:30 +0000 UTC,47.6295929,-122.359694,"211 Highland Dr, Seattle, WA 98109, US",1.90,7.08,USD
Seattle,uberX,COMPLETED,2017-04-15 03:20:32 +0000 UTC,2017-04-15 03:25:36 +0000 UTC,47.6090521044,-122.337175528,1419 3rd Ave (near T.J. Maxx),2017-04-15 03:32:58 +0000 UTC,47.6139001541,-122.345394172,"2228 2nd Ave, Seattle, WA 98121, US",0.91,4.8,USD
Seattle,uberPOOL,COMPLETED,2017-04-14 06:38:45 +0000 UTC,2017-04-14 06:41:47 +0000 UTC,47.6121071,-122.3412495,220 Virginia St (near Kimpton Palladian),2017-04-14 06:46:21 +0000 UTC,47.6116752,-122.3472716,"2226 Elliott Ave, Seattle, Washington 98121, US",0.73,4.85,USD
Seattle,uberX,COMPLETED,2017-04-13 04:10:28 +0000 UTC,2017-04-13 04:15:48 +0000 UTC,47.6165526035,-122.346453164,350-398 Wall St (near Petra Mediterranean Bistro),2017-04-13 04:18:41 +0000 UTC,47.6118084463,-122.347080549,"2226 Elliott Ave, Seattle, Washington 98121, US",0.48,4.8,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-04-11 18:58:02 +0000 UTC,2017-04-11 18:58:36 +0000 UTC,47.6120555,-122.3473374,,2017-04-11 19:21:47 +0000 UTC,47.6120555,-122.3473374,,0.51,17.09,USD
Seattle,uberX,COMPLETED,2017-04-09 03:53:34 +0000 UTC,2017-04-09 03:57:51 +0000 UTC,47.6118799,-122.3479987,"2226-2298 Elliott Ave, Seattle, WA 98121, USA",2017-04-09 04:02:25 +0000 UTC,47.6178696,-122.3449833,"500 Wall St, Seattle, WA 98121, USA",0.71,5.04,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-04-04 18:50:30 +0000 UTC,2017-04-04 18:50:34 +0000 UTC,47.6120555,-122.3473374,,2017-04-04 19:31:15 +0000 UTC,47.6120555,-122.3473374,,1.62,22.45,USD
Seattle,uberPOOL,COMPLETED,2017-04-02 23:33:48 +0000 UTC,2017-04-02 23:38:04 +0000 UTC,47.615197,-122.2028766,"505 Bellevue Square, Bellevue, WA 98004, USA",2017-04-03 00:08:20 +0000 UTC,47.6583209,-122.3134702,"4214 University Way NE, Seattle, WA 98105, US",14.64,19.92,USD
Seattle,uberX,COMPLETED,2017-04-02 19:33:37 +0000 UTC,2017-04-02 19:38:17 +0000 UTC,47.611949,-122.3479136,"2226-2298 Elliott Ave, Seattle, WA 98121, USA",2017-04-02 20:02:23 +0000 UTC,47.6168208,-122.2016569,"525 Bellevue Way NE, Bellevue, WA 98004, USA",13.59,27.89,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-04-02 01:33:24 +0000 UTC,2017-04-02 01:33:39 +0000 UTC,47.6120555,-122.3473374,,2017-04-02 02:07:39 +0000 UTC,47.6120555,-122.3473374,,1.73,12.99,USD
Seattle,uberX,COMPLETED,2017-04-01 06:27:43 +0000 UTC,2017-04-01 06:32:43 +0000 UTC,47.6189934,-122.3464989,"109-115 Taylor Ave N, Seattle, WA 98109, USA",2017-04-01 06:40:03 +0000 UTC,47.6117117,-122.3468936,"2226 Elliott Ave, Seattle, Washington 98121, US",0.88,5.26,USD
Seattle,uberX,COMPLETED,2017-04-01 04:59:15 +0000 UTC,2017-04-01 05:03:42 +0000 UTC,47.6118675806,-122.34793081,"2226-2298 Elliott Ave, Seattle, WA 98121, USA",2017-04-01 05:09:33 +0000 UTC,47.6192069008,-122.346358867,"100 Taylor Ave N, Seattle, WA 98109, USA",0.96,5.22,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-03-25 03:30:14 +0000 UTC,2017-03-25 03:30:21 +0000 UTC,47.6120555,-122.3473374,,2017-03-25 04:03:29 +0000 UTC,47.6120555,-122.3473374,,1.62,18.8,USD
Seattle,UberEATS Marketplace,FAILED,2017-03-25 02:56:10 +0000 UTC,2017-03-25 02:56:17 +0000 UTC,47.613682,-122.320973,,2017-03-25 03:08:40 +0000 UTC,47.6120555,-122.3473374,,1.62,0,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-03-24 01:38:30 +0000 UTC,2017-03-24 01:38:45 +0000 UTC,47.6120555,-122.3473374,,2017-03-24 02:09:30 +0000 UTC,47.6120555,-122.3473374,,1.73,12.99,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-03-23 19:12:20 +0000 UTC,2017-03-23 19:13:00 +0000 UTC,47.6120555,-122.3473374,,2017-03-23 19:33:05 +0000 UTC,47.6120555,-122.3473374,,0.51,9.12,USD
Seattle,uberPOOL,COMPLETED,2017-03-23 02:46:12 +0000 UTC,2017-03-23 02:51:23 +0000 UTC,47.6116739274,-122.336778513,"400 Pine St Spc 2111, Seattle, WA 98101, US",2017-03-23 02:57:11 +0000 UTC,47.611779889,-122.347299392,"2226 Elliott Ave, Seattle, Washington 98121, US",1.09,3.99,USD
Seattle,uberX,COMPLETED,2017-03-19 23:43:00 +0000 UTC,2017-03-19 23:46:39 +0000 UTC,47.6562806,-122.3126049,"1451-1457 NE Campus Pkwy, Seattle, WA 98105, USA",2017-03-19 23:58:46 +0000 UTC,47.6260417,-122.3364669,"860 Terry Ave N, Seattle, WA 98109, US",2.71,11.87,USD
Seattle,uberPOOL: MATCHED,COMPLETED,2017-03-19 21:22:31 +0000 UTC,2017-03-19 21:27:58 +0000 UTC,47.6150069805,-122.354972446,"2801 Alaskan Way #105, Seattle, WA 98121, US",2017-03-19 21:46:46 +0000 UTC,47.6589613036,-122.313179774,"4214 University Way NE, Seattle, WA 98105, US",5.25,13.38,USD
Seattle,uberX,COMPLETED,2017-03-19 02:52:04 +0000 UTC,2017-03-19 02:53:31 +0000 UTC,47.6118811774,-122.347743383,"2226 Elliott Ave, Seattle, WA 98121, USA",2017-03-19 03:01:43 +0000 UTC,47.6117259106,-122.333227924,"700 Pike St, Seattle, WA 98101, US",0.86,6.46,USD
Seattle,uberX,DRIVER_CANCELED,2017-03-19 02:48:56 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"700 Pike St, Seattle, WA 98101, US",0.00,0,USD
Seattle,uberX,COMPLETED,2017-03-18 16:50:03 +0000 UTC,2017-03-18 16:54:08 +0000 UTC,47.6118361096,-122.347558179,"2226 Elliott Ave, Seattle, WA 98121, USA",2017-03-18 16:58:21 +0000 UTC,47.6143007498,-122.334414546,"720 Olive Way, Seattle, Washington 98101, US",0.87,6.2,USD
Seattle,uberPOOL: MATCHED,COMPLETED,2017-03-18 00:29:46 +0000 UTC,2017-03-18 00:35:45 +0000 UTC,47.613063,-122.349985,"2401 Elliott Ave, Seattle, WA 98121, USA",2017-03-18 00:51:35 +0000 UTC,47.6138725,-122.3347844,"720 Olive Way, Seattle, Washington 98101, US",0.99,8.92,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-03-16 01:31:18 +0000 UTC,2017-03-16 01:31:27 +0000 UTC,47.6120555,-122.3473374,,2017-03-16 01:53:03 +0000 UTC,47.6120555,-122.3473374,,0.63,14.9,USD
Seattle,uberPOOL,COMPLETED,2017-03-11 03:11:19 +0000 UTC,2017-03-11 03:13:49 +0000 UTC,47.611588589,-122.336868458,"400 Pine St, Seattle, WA 98101, US",2017-03-11 03:20:24 +0000 UTC,47.6118130144,-122.346959766,"2226 Elliott Ave, Seattle, Washington 98121, US",0.96,3.99,USD
